ID	cl0	cl1	cl2	cl3	cl4	cl5	cl6	cl7	cl8	cl9	cl10	cl11	cl12	cl13	cl14	cl15	cl16	cl17	cl18	cl19	cl20	cl21	cl22	cl23	cl24	cl25	cl26	cl27	cl28	cl29	cl30	cl31	cl32	cl33	cl34	cl35	cl36	cl37	cl38	cl39	cl40	cl41	cl42	cl43	cl44	cl45	cl46	cl47	cl48	cl49	cl50	cl51	cl52	cl53	cl54	cl55	cl56	cl57	cl58	cl59	cl60	cl61	cl62	cl63	cl64	cl65	cl66	cl67	cl68	cl69	cl70	cl71	cl72	cl73	cl74	cl75	cl76	cl77	cl78	cl79	cl80	cl81	cl82	cl83	cl84	cl85	cl86	cl87	cl88	cl89	cl90	cl91	cl92	cl93	cl94	cl95	cl96	cl97	cl98	cl99	cl100	cl101	cl102	cl103	cl104	cl105	cl106	cl107	cl108	cl109	cl110	cl111	cl112	cl113	cl114	cl115	cl116	cl117	cl118	cl119	cl120	cl121	cl122	cl123	cl124	cl125	cl126	cl127	cl128	cl129	cl130	cl131	cl132	cl133	cl134	cl135	cl136	cl137	cl138	cl139	cl140	cl141	cl142	cl143	cl144	cl145	cl146	cl147	cl148	cl149	out:family	out:subfamily	out:tribus	out:genus	out:species
ZMA.INS.1276235_1	0.007017544	0.004511278	0.008270677	0.00802005	0.002005013	0.003258145	0.019548872	0.001253133	0.010025063	0.003007519	0.006015038	0.008521303	0.000250627	0.002506266	0.014035088	0.004761905	0.025062657	0.003258145	0.001002506	0.004260652	0.019047619	0.000250627	0.001503759	0.003258145	0.007518797	0.013533835	0.004010025	0.004010025	0.005764411	0.010776942	0.004010025	0.002005013	0.006015038	0.006766917	0.006516291	0.002255639	0.009022556	0.004010025	0.001253133	0.002756892	0.013533835	0.002255639	0.00726817	0.009273183	0.00075188	0.018295739	0.001754386	0.014035088	0.018796992	0.004260652	0.005513784	0.004260652	0.007017544	0.005513784	0.002255639	0.004010025	0.000501253	0.006265664	0.009022556	0.007017544	0.003508772	0.005513784	0.004511278	0.004511278	0.000501253	0.028070175	0.005764411	0.003007519	0.014035088	0.001253133	0.003759398	0.00075188	0.006766917	0.009022556	0.011528822	0.00075188	0.00802005	0.006265664	0.003508772	0.005513784	0.013032581	0.004260652	0.013784461	0.005764411	0.006015038	0.001754386	0.004761905	0.019298246	0.002255639	0.006015038	0.001002506	0.004761905	0.006015038	0.007769424	0.001253133	0.000501253	0.003258145	0.002255639	0.002756892	0.004010025	0.008270677	0.000250627	0.002756892	0.005513784	0.009022556	0.004260652	0.000250627	0.017293233	0.001253133	0.005263158	0.0160401	0.005764411	0.0160401	0.005012531	0.004010025	0.020802005	0.016290727	0.00075188	0.001253133	0.005513784	0.002255639	0.004761905	0.013283208	0.006516291	0.000501253	0.00952381	0.006265664	0.008521303	0.004010025	0.008270677	0.009273183	0.008270677	0.005263158	0.011027569	0.003007519	0.008270677	0.010526316	0.005513784	0.003007519	0.00726817	0.004260652	0.004761905	0.003258145	0.005513784	0.009774436	0.017042607	0.003508772	0.006015038	0.025062657	0.010275689	1	1	2	8	22
ZMA.INS.1276554_1	0.005349183	0.01218425	0.003566122	0.005349183	0.015156018	0.02526003	0.003566122	0.021099554	0.004160475	0.006240713	0.002674591	0.002971768	0.005052006	0.017236256	0.004457652	0.001783061	0.005349183	0.010104012	0.005943536	0.007429421	0.007132244	0.009212481	0.002971768	0.006835067	0.00089153	0.003863299	0.009212481	0.001485884	0.001188707	0.014561664	0.010401189	0.002674591	0.003268945	0.002080238	0.004457652	0.018424963	0.005349183	0.003268945	0.016047548	0.004457652	0.003268945	0.008618128	0.014858841	0.003863299	0.00564636	0.008320951	0.007726597	0.006240713	0.005349183	0.001485884	0.00564636	0.003268945	0.004754829	0.008320951	0.000297177	0.007132244	0.007726597	0.002971768	0.006240713	0.008915305	0.005349183	0.001188707	0.002971768	0.002971768	0.004160475	0.002674591	0.005052006	0.002377415	0.004754829	0.019910847	0.005052006	0.004754829	0.003566122	0.006835067	0.00564636	0.008320951	0.007429421	0.008023774	0.006240713	0.005943536	0.002971768	0.008618128	0.00653789	0.004457652	0.015750371	0.007132244	0.002377415	0.008320951	0.00653789	0.004754829	0.006835067	0.003566122	0.003863299	0.005052006	0.008618128	0.002377415	0.010995542	0.002971768	0.008618128	0.008023774	0.016047548	0.007429421	0.006835067	0.007726597	0.003566122	0.001485884	0.007726597	0.004457652	0.008023774	0.007132244	0.003863299	0.01218425	0.00653789	0.013967311	0.008618128	0.002674591	0.008320951	0.008618128	0.013967311	0.017830609	0.004457652	0.006240713	0.004754829	0.001783061	0.006835067	0.020208024	0.021693908	0.004160475	0.001188707	0.005349183	0.002080238	0.002080238	0.008915305	0.00564636	0.008320951	0.006240713	0.002674591	0.016939079	0.003863299	0.002971768	0.004457652	0.001783061	0.002080238	0.004457652	0.006835067	0.001485884	0.008618128	0.002674591	0.004160475	0.005052006	1	1	1	3	3
ZMA.INS.1276673_1	0.008237894	0.016676713	0.006228652	0.006027728	0.013060076	0.019087804	0.006228652	0.013461925	0.003616637	0.007032349	0.001205546	0.004018485	0.003013864	0.013863773	0.003616637	0.003013864	0.005224031	0.010247137	0.005826803	0.005224031	0.003616637	0.003415712	0.001808318	0.010448061	0.001808318	0.004420334	0.012256379	0.00281294	0.001808318	0.021097046	0.008840667	0.00281294	0.002411091	0.004822182	0.002210167	0.018284107	0.003616637	0.00281294	0.00803697	0.005224031	0.010648985	0.012859152	0.013662849	0.011050834	0.007434197	0.013863773	0.009845288	0.002009243	0.001205546	0.000803697	0.009242516	0.00140647	0.00944344	0.006027728	0.00140647	0.007032349	0.007032349	0.003013864	0.007836046	0.009242516	0.00803697	0.001607394	0.003013864	0.005625879	0.001004621	0.003817561	0.004420334	0.001004621	0.007836046	0.013863773	0.002612015	0.000602773	0.004621258	0.004219409	0.002612015	0.004822182	0.018485031	0.006429576	0.005826803	0.00803697	0.005826803	0.006228652	0.019087804	0.005424955	0.014466546	0.000401849	0.002009243	0.006831425	0.000602773	0.004018485	0.00281294	0.002210167	0.000803697	0.00281294	0.00281294	0.00140647	0.010046213	0.003415712	0.007233273	0.015069319	0.016676713	0.003616637	0.00140647	0.012055455	0.008840667	0.004018485	0.002612015	0.002210167	0.000200924	0.005424955	0.007836046	0.014466546	0.00281294	0.025115531	0.00944344	0.003616637	0.002612015	0.001808318	0.009644364	0.024914607	0.007233273	0.007434197	0.009041591	0.001004621	0.004822182	0.013461925	0.01607394	0.005826803	0.002612015	0.004621258	0.003214788	0.000803697	0.013261001	0.015270243	0.009041591	0.007836046	0.003616637	0.020695198	0.005625879	0.00140647	0.003616637	0.003415712	0.002210167	0.007635122	0.003214788	0.002210167	0.008840667	0.003214788	0.003817561	0.005023106	1	1	1	3	2
ZMA.INS.1276376_1	0.00427716	0.01497006	0.004704876	0.005132592	0.01603935	0.027373824	0.004063302	0.017964072	0.002994012	0.005560308	0.001924722	0.002780154	0.003635586	0.014756202	0.00320787	0.001497006	0.004918734	0.014114628	0.007057314	0.00641574	0.00748503	0.005774166	0.00106929	0.008126604	0.000641574	0.00320787	0.009837468	0.000855432	0.001497006	0.019461078	0.010051326	0.002994012	0.00213858	0.001924722	0.001710864	0.022241232	0.005560308	0.003635586	0.012189906	0.006629598	0.007057314	0.015611634	0.013686912	0.008982036	0.01176219	0.009195894	0.00855432	0.002566296	0.00427716	0.001924722	0.008982036	0.003635586	0.01176219	0.007912746	0.001497006	0.006629598	0.00641574	0.001283148	0.004704876	0.008126604	0.00855432	0.001710864	0.003635586	0.00534645	0.002352438	0.004704876	0.007057314	0.001283148	0.004918734	0.02566296	0.001497006	0.000855432	0.003421728	0.006201882	0.003421728	0.00855432	0.014542344	0.003635586	0.000855432	0.008340462	0.006201882	0.00641574	0.016467066	0.005988024	0.015611634	0.00106929	0.000855432	0.005132592	0.000855432	0.003635586	0.005132592	0.001924722	0.001924722	0.004491018	0.002994012	0.00106929	0.006629598	0.001924722	0.008126604	0.014114628	0.010479042	0.005774166	0.00213858	0.00855432	0.005988024	0.00213858	0.001710864	0.004063302	0.000427716	0.009837468	0.00855432	0.009409752	0.00427716	0.027373824	0.00748503	0.00427716	0.004063302	0.002566296	0.009837468	0.029726262	0.004491018	0.005774166	0.006843456	0.000855432	0.003849444	0.016253208	0.022882806	0.004704876	0.002780154	0.005132592	0.004491018	0.000641574	0.011334474	0.009195894	0.005560308	0.004063302	0.00213858	0.020958084	0.006201882	0.003635586	0.002780154	0.003421728	0.000641574	0.005988024	0.004704876	0.001710864	0.008340462	0.00106929	0.004918734	0.003849444	1	1	2	8	16
ZMA.INS.1276513_1	0.008305648	0.016795866	0.003875969	0.004983389	0.012550757	0.020856405	0.006275378	0.020856405	0.002583979	0.007751938	0.002768549	0.003506829	0.002214839	0.016057586	0.005721669	0.00166113	0.005352529	0.010705057	0.006275378	0.006090808	0.004245109	0.004245109	0.002583979	0.007013658	0.0018457	0.007382798	0.007567368	0.002583979	0.00129199	0.011443337	0.006275378	0.004798819	0.002214839	0.002399409	0.00129199	0.018456995	0.005537099	0.003875969	0.009782207	0.005352529	0.009043928	0.011074197	0.014950166	0.011074197	0.006275378	0.012550757	0.008121078	0.002953119	0.002583979	0.00092285	0.007567368	0.002214839	0.017534145	0.004798819	0.002214839	0.009413068	0.008305648	0.0018457	0.004614249	0.005721669	0.005906238	0.00147656	0.004983389	0.003691399	0.002399409	0.002399409	0.004429679	0.00129199	0.003137689	0.021779254	0.003322259	0.00018457	0.004245109	0.004429679	0.003506829	0.005906238	0.022886674	0.005537099	0.008121078	0.006459948	0.006275378	0.004983389	0.018641565	0.006090808	0.014765596	0.00018457	0.002399409	0.006275378	0.00092285	0.004614249	0.004060539	0.0018457	0.002953119	0.003506829	0.004614249	0.0018457	0.007936508	0.002399409	0.008859358	0.019379845	0.014581026	0.004429679	0.003691399	0.008121078	0.008305648	0.003691399	0.002399409	0.004983389	0.003691399	0.005537099	0.007198228	0.009782207	0.003137689	0.027500923	0.006459948	0.002768549	0.004245109	0.004245109	0.006459948	0.023071244	0.002953119	0.006275378	0.009782207	0.004245109	0.006090808	0.014027316	0.019564415	0.005537099	0.00166113	0.003137689	0.002583979	0.002399409	0.009228498	0.015503876	0.004983389	0.007382798	0.002583979	0.022886674	0.004245109	0.004429679	0.004060539	0.002768549	0.002030269	0.007936508	0.004983389	0.002214839	0.006275378	0.00129199	0.002030269	0.004798819	1	1	2	8	16
ZMA.INS.1276596_1	0.00669376	0.009562515	0.00334688	0.008606263	0.015539087	0.027970356	0.003107817	0.023189099	0.00502032	0.005976572	0.00167344	0.003107817	0.002629692	0.013626584	0.006215635	0.00167344	0.005498446	0.012670332	0.007410949	0.005259383	0.005737509	0.005737509	0.001195314	0.00669376	0.002151566	0.004542195	0.009323452	0.002151566	0.002868754	0.010757829	0.009562515	0.004542195	0.002629692	0.002868754	0.002629692	0.027970356	0.005498446	0.00334688	0.014343772	0.002868754	0.005737509	0.022950036	0.011475018	0.005737509	0.008845326	0.006454698	0.012192207	0.00334688	0.00502032	0.001912503	0.007410949	0.004781257	0.008367201	0.005498446	0.00167344	0.005498446	0.009562515	0.004064069	0.003825006	0.004542195	0.008128138	0.001195314	0.000956251	0.004303132	0.00167344	0.004542195	0.007889075	0.002151566	0.00502032	0.031556299	0.00167344	0.001195314	0.00167344	0.005737509	0.003825006	0.010757829	0.010279704	0.006932823	0.002629692	0.005737509	0.004303132	0.005498446	0.008606263	0.00502032	0.013626584	0.001434377	0.001195314	0.007650012	0.002868754	0.002390629	0.003825006	0.002390629	0.005976572	0.005259383	0.001912503	0.002629692	0.009562515	0.002151566	0.010040641	0.015300024	0.010518766	0.00669376	0.003107817	0.005498446	0.00669376	0.002390629	0.003107817	0.004303132	0.002390629	0.003825006	0.005498446	0.012431269	0.004303132	0.018885967	0.006454698	0.003825006	0.004064069	0.004064069	0.017212527	0.019842219	0.003825006	0.00334688	0.004781257	0.005976572	0.005498446	0.015539087	0.026057853	0.00334688	0.002629692	0.003825006	0.004064069	0.00502032	0.011953144	0.009084389	0.010279704	0.005259383	0.003107817	0.024623476	0.004542195	0.00167344	0.002390629	0.002868754	0.001434377	0.006215635	0.004303132	0.003825006	0.004542195	0.00167344	0.00502032	0.003585943	1	1	1	3	13
ZMA.INS.1276236_1	0.006119951	0.012764469	0.004895961	0.00699423	0.015387305	0.019933555	0.002273125	0.023780381	0.004021682	0.006294807	0.001923413	0.004721105	0.008567931	0.011715335	0.003147403	0.002273125	0.004895961	0.011190768	0.006644518	0.005945095	0.005595384	0.008567931	0.00122399	0.007343941	0.002797692	0.002622836	0.012939325	0.00244798	0.003322259	0.012939325	0.0106662	0.003846826	0.003846826	0.00122399	0.001748557	0.017135863	0.004546249	0.003322259	0.014687882	0.005245672	0.008393076	0.016261584	0.012239902	0.011015912	0.013289037	0.005245672	0.012589614	0.002972548	0.004371394	0.00122399	0.006819374	0.000874279	0.014513027	0.00577024	0.000349711	0.009966777	0.005595384	0.00244798	0.003497115	0.005595384	0.011890191	0.001923413	0.002622836	0.005945095	0.004371394	0.003497115	0.005245672	0.001923413	0.003846826	0.021332401	0.002273125	0.002273125	0.001923413	0.005070817	0.003497115	0.011015912	0.01643644	0.005245672	0.00244798	0.00821822	0.002797692	0.005595384	0.007169086	0.004895961	0.0106662	0.003497115	0.001923413	0.00699423	0.003322259	0.004021682	0.006469663	0.002972548	0.00122399	0.002797692	0.009617066	0.002797692	0.009966777	0.002797692	0.013813604	0.008043364	0.011365623	0.008742787	0.012239902	0.006644518	0.008567931	0.002098269	0.004196538	0.002972548	0.000874279	0.006469663	0.006469663	0.009966777	0.004895961	0.014513027	0.008043364	0.002972548	0.004721105	0.006119951	0.008393076	0.020458122	0.004546249	0.005420528	0.003497115	0.003497115	0.006819374	0.015037594	0.017485574	0.007693653	0.00122399	0.003671971	0.002273125	0.002273125	0.011890191	0.010141633	0.013638748	0.006819374	0.002797692	0.022206679	0.005245672	0.001573702	0.002797692	0.002622836	0.001748557	0.008393076	0.003846826	0.001573702	0.00577024	0.000699423	0.005245672	0.003846826	1	1	1	3	1
ZMA.INS.1276404_1	0.012059817	0.003859141	0.007477086	0.009406657	0.003617945	0.002170767	0.012542209	0.001447178	0.007959479	0.006512301	0.005788712	0.007718283	0.000723589	0.00458273	0.012783406	0.004823927	0.024602026	0.006512301	0.001205982	0.002894356	0.013506995	0.001447178	0.00265316	0.003376749	0.006753497	0.010853835	0.005306319	0.002894356	0.006029908	0.007718283	0.003859141	0.003376749	0.002894356	0.005306319	0.003376749	0.003859141	0.012542209	0.003617945	0.000964785	0.00458273	0.013748191	0.002894356	0.006994694	0.008441872	0.001688374	0.021948866	0.00265316	0.009647853	0.013506995	0.005306319	0.006753497	0.003376749	0.009406657	0.008200675	0.003376749	0.002894356	0.001688374	0.005065123	0.009165461	0.006753497	0.001688374	0.005306319	0.002894356	0.005306319	0.000482393	0.03617945	0.006753497	0.000723589	0.01181862	0	0.005547516	0.000482393	0.004100338	0.00723589	0.015195369	0.00265316	0.01181862	0.003859141	0.000964785	0.00723589	0.016401351	0.004823927	0.013265798	0.007718283	0.004100338	0.000241196	0.004100338	0.016883743	0.000964785	0.006994694	0.000964785	0.004341534	0.005065123	0.007477086	0.001929571	0.000482393	0.001929571	0.005065123	0.003859141	0.004823927	0.008441872	0.000241196	0.001447178	0.006994694	0.012783406	0.005065123	0.001688374	0.010130246	0.004100338	0.007718283	0.023637241	0.009647853	0.015436565	0.008924264	0.00723589	0.023154848	0.013265798	0.002170767	0.001688374	0.00723589	0.003859141	0.004100338	0.008924264	0.003617945	0.000482393	0.007959479	0.006271105	0.010371442	0.004100338	0.010130246	0.00723589	0.006994694	0.002411963	0.015436565	0.005788712	0.005547516	0.005788712	0.004100338	0.004100338	0.006512301	0.004341534	0.005065123	0.004341534	0.00265316	0.007959479	0.018089725	0.004341534	0.006029908	0.017607332	0.006029908	1	1	1	3	1
ZMA.INS.1276562_1	0.011744387	0.007944732	0.006217617	0.010535406	0.011917098	0.012262522	0.011398964	0.010017271	0.006735751	0.006735751	0.004490501	0.004663212	0.000863558	0.007599309	0.008117444	0.00224525	0.010017271	0.00656304	0.004317789	0.006390328	0.009326425	0.001036269	0.00224525	0.005181347	0.002590674	0.008462867	0.006390328	0.002936097	0.00224525	0.013644214	0.00880829	0.002936097	0.003799655	0.004145078	0.002417962	0.013298791	0.004317789	0.006217617	0.005872193	0.004490501	0.007081174	0.008981002	0.009499136	0.006390328	0.006908463	0.011398964	0.009153713	0.004835924	0.008290155	0.001554404	0.010535406	0.001208981	0.004490501	0.004835924	0.002763385	0.005181347	0.003108808	0.004317789	0.008981002	0.009499136	0.00656304	0.002417962	0.00656304	0.004145078	0.000863558	0.011053541	0.00328152	0.000345423	0.012435233	0.01433506	0.005872193	0.000345423	0.00656304	0.002590674	0.006390328	0.006044905	0.00984456	0.003454231	0.000863558	0.005699482	0.015025907	0.010708117	0.015889465	0.010880829	0.009671848	0.001727116	0.001554404	0.008462867	0.00224525	0.00656304	0.001554404	0.005699482	0.002763385	0.006217617	0.002072539	0.000345423	0.008635579	0.002936097	0.008117444	0.016407599	0.009326425	0.003108808	0.001208981	0.008290155	0.008290155	0.005008636	0.001208981	0.009499136	0.000518135	0.008462867	0.013126079	0.013298791	0.006044905	0.018480138	0.005699482	0.01208981	0.007426598	0.00224525	0.009153713	0.011053541	0.007599309	0.00656304	0.011398964	0.00328152	0.003108808	0.011053541	0.013644214	0.007599309	0.002417962	0.005872193	0.006390328	0.003972366	0.006217617	0.011571675	0.008462867	0.00328152	0.005699482	0.013126079	0.009499136	0.002763385	0.007772021	0.003454231	0.003454231	0.006908463	0.004490501	0.010189983	0.005181347	0.004490501	0.009499136	0.010189983	1	1	1	3	1
ZMA.INS.1276655_1	0.003776752	0.014477549	0.003357113	0.003776752	0.015946286	0.024339068	0.000839278	0.02853546	0.003357113	0.007763324	0.000629459	0.002937474	0.007343684	0.016365925	0.002937474	0.001468737	0.005035669	0.010490978	0.00923206	0.006714226	0.003776752	0.008602602	0.001468737	0.00482585	0.001678556	0.003566932	0.0096517	0.001049098	0.001468737	0.011120436	0.008392782	0.000839278	0.00482585	0.003147293	0.000419639	0.019932858	0.00461603	0.003776752	0.014897188	0.006294587	0.009861519	0.011959715	0.011540076	0.007763324	0.011749895	0.007553504	0.010071339	0.003147293	0.002517835	0.001468737	0.006504406	0.002937474	0.012798993	0.005245489	0.001888376	0.00923206	0.00923206	0.002937474	0.002937474	0.005874948	0.007973143	0.001468737	0.002727654	0.004196391	0.004196391	0.003147293	0.005874948	0.002308015	0.003776752	0.027906001	0.001888376	0.007973143	0.002937474	0.00461603	0.003566932	0.007553504	0.015736467	0.006084767	0	0.005874948	0.002727654	0.005455308	0.011330256	0.004406211	0.013638271	0.012798993	0.001468737	0.006924045	0.002098196	0.002308015	0.008602602	0.002098196	0.001888376	0.003147293	0.008392782	0.003566932	0.00944188	0.001258917	0.013428452	0.008812421	0.010700797	0.008602602	0.007763324	0.009022241	0.007763324	0.002937474	0.007343684	0.002098196	0.000419639	0.006504406	0.005455308	0.010281158	0.003986572	0.017624843	0.006504406	0.003776752	0.003357113	0.007553504	0.013848091	0.022870332	0.003147293	0.003566932	0.002937474	0.000629459	0.006714226	0.018044482	0.023919429	0.006924045	0.001888376	0.003147293	0.002937474	0.001678556	0.011120436	0.006924045	0.00923206	0.006924045	0.001678556	0.024548888	0.007763324	0.001888376	0.001258917	0.003147293	0.001468737	0.010071339	0.002937474	0.002937474	0.00461603	0.000629459	0.003147293	0.001258917	1	1	1	3	5
ZMA.INS.1276653_1	0.003200341	0.015148282	0.004267122	0.00490719	0.013868146	0.020055473	0.002346917	0.014934926	0.00490719	0.005120546	0.00106678	0.004053766	0.003413697	0.011947941	0.002986985	0.002133561	0.004693834	0.013868146	0.00384041	0.006187327	0.003413697	0.004693834	0.001280137	0.008320888	0.001920205	0.006187327	0.01365479	0.003413697	0.000640068	0.022189033	0.009601024	0.001706849	0.003413697	0.002986985	0.002773629	0.030083209	0.003627054	0.00384041	0.007680819	0.005973971	0.010241092	0.017068487	0.009387668	0.008534244	0.007894175	0.007680819	0.008534244	0.002346917	0.001493493	0.001280137	0.006187327	0.001920205	0.009174312	0.004480478	0.000640068	0.006827395	0.006827395	0.002346917	0.004267122	0.006400683	0.011734585	0.001493493	0.008107531	0.008960956	0.003627054	0.002986985	0.004693834	0.001706849	0.006187327	0.018988692	0.001706849	0.006187327	0.002133561	0.003627054	0.005760614	0.0087476	0.011947941	0.005120546	0.000213356	0.007040751	0.006187327	0.005547258	0.014934926	0.008534244	0.012801365	0.002773629	0.001493493	0.006400683	0.006400683	0.003413697	0.004480478	0.004480478	0.002773629	0.004693834	0.005333902	0.002133561	0.006400683	0.003200341	0.0087476	0.017921912	0.013228078	0.005547258	0.003200341	0.009387668	0.007254107	0.002773629	0.00384041	0.00384041	0.002986985	0.007680819	0.005973971	0.009601024	0.005120546	0.027096224	0.009387668	0.002986985	0.002560273	0.004480478	0.008960956	0.025176019	0.005547258	0.0087476	0.007680819	0.001706849	0.004480478	0.0087476	0.021122253	0.009387668	0.002773629	0.002773629	0.003627054	0.003627054	0.012801365	0.008960956	0.00981438	0.005333902	0.004053766	0.018135268	0.007254107	0.001920205	0.00490719	0.002773629	0.002133561	0.006827395	0.002773629	0.003413697	0.005973971	0.001706849	0.002133561	0.004267122	1	1	1	3	1
ZMA.INS.1276642_1	0.006195787	0.015489467	0.003717472	0.004750103	0.0125981	0.024783147	0.007021892	0.021478728	0.002891367	0.004956629	0.001032631	0.002684841	0.005576208	0.014456836	0.003510946	0.001858736	0.003097893	0.01094589	0.006195787	0.007228418	0.006402313	0.006402313	0.001858736	0.010119785	0.00165221	0.004130525	0.008467575	0.003097893	0.001239157	0.011771995	0.009913259	0.002891367	0.003510946	0.00165221	0.000619579	0.020859149	0.003923998	0.002065262	0.014043784	0.003510946	0.005989261	0.013630731	0.011358943	0.010119785	0.007021892	0.010326311	0.008054523	0.002684841	0.003097893	0.000619579	0.005369682	0.002271789	0.013837257	0.005369682	0.001445684	0.00929368	0.008674102	0.002271789	0.004750103	0.008054523	0.007021892	0.00165221	0.003923998	0.005576208	0.002065262	0.002065262	0.00330442	0.002478315	0.004337051	0.021065675	0.004130525	0.011978521	0.004750103	0.004956629	0.00330442	0.007847997	0.013630731	0.007021892	0.001032631	0.004956629	0.002891367	0.007434944	0.013837257	0.005369682	0.0125981	0.003510946	0.001239157	0.005782734	0.009500207	0.00330442	0.005782734	0.001858736	0.002684841	0.002478315	0.005989261	0.003510946	0.011152416	0.003510946	0.00764147	0.009913259	0.013011152	0.008467575	0.008880628	0.008261049	0.007021892	0.004543577	0.003097893	0.003717472	0.001032631	0.005576208	0.006815366	0.007434944	0.00330442	0.022098306	0.010119785	0.002271789	0.005576208	0.005163156	0.011771995	0.020652623	0.006402313	0.007434944	0.007434944	0.000826105	0.006815366	0.015282941	0.02023957	0.008467575	0.00165221	0.004750103	0.001858736	0.003097893	0.010326311	0.008674102	0.008880628	0.007021892	0.004543577	0.021272202	0.006195787	0.004543577	0.003717472	0.001445684	0.00165221	0.007434944	0.005782734	0.001239157	0.006815366	0.000826105	0.003510946	0.003097893	1	1	2	8	16
ZMA.INS.1275569_1	0.004602992	0.00287687	0.006329114	0.00575374	0.006904488	0.007479862	0.00287687	0.004027618	0.01150748	0.008055236	0.004602992	0.00863061	0.004027618	0.009205984	0.006329114	0.012658228	0.010932106	0.005178366	0.005178366	0.001150748	0.009205984	0.004602992	0.004602992	0.003452244	0.013808976	0.00287687	0.008055236	0.006904488	0.007479862	0.006329114	0.010356732	0.004602992	0.004027618	0.00287687	0.007479862	0.004602992	0.013233602	0.001150748	0.007479862	0.006329114	0.00863061	0.009205984	0.014959724	0.004602992	0.006904488	0.008055236	0.005178366	0.009205984	0.004027618	0.005178366	0.00575374	0.005178366	0.006904488	0.015535098	0.00575374	0.00575374	0.005178366	0.004602992	0.005178366	0.003452244	0.006904488	0.005178366	0.004602992	0.004602992	0.001150748	0.009205984	0.018987342	0.004027618	0.00287687	0.008055236	0.007479862	0.012082854	0.009205984	0.015535098	0.009781358	0.005178366	0.004602992	0.006904488	0.000575374	0.002301496	0.004027618	0.004602992	0.002301496	0.003452244	0.006329114	0.00287687	0.018411968	0.016685846	0.009781358	0.003452244	0.003452244	0.006904488	0.004027618	0.00575374	0.001726122	0.001726122	0.004602992	0.004602992	0.00863061	0.00575374	0.006329114	0.005178366	0.001726122	0.009781358	0.008055236	0.01438435	0.001726122	0.004027618	0.004602992	0.006904488	0.007479862	0.006904488	0.01150748	0.002301496	0.00575374	0.00575374	0.007479862	0.004602992	0.01438435	0.00287687	0.00575374	0.00575374	0.00287687	0.006329114	0.007479862	0.012658228	0.006329114	0.010932106	0.00575374	0.006904488	0.006329114	0.007479862	0.009781358	0.005178366	0.01150748	0.005178366	0.00575374	0.00575374	0.00863061	0.004027618	0.006329114	0.010932106	0.005178366	0.00575374	0.015535098	0.004602992	0.003452244	0.007479862	0.00863061	0.004602992	1	1	1	3	13
ZMA.INS.1276659_1	0.004281768	0.009254144	0.002762431	0.002209945	0.013950276	0.007596685	0.003038674	0.012569061	0.002624309	0.001519337	0.001104972	0.002762431	0.035911602	0.006906077	0.002762431	0.000690608	0.004558011	0.002209945	0.022651934	0.004696133	0.002209945	0.024171271	0.001104972	0.004972376	0.000966851	0.00179558	0.00718232	0.000828729	0.001381215	0.005939227	0.008425414	0.00359116	0.004281768	0.000690608	0.001381215	0.010911602	0.002900552	0.001933702	0.034944751	0.00538674	0.00718232	0.00980663	0.004005525	0.005110497	0.020441989	0.004143646	0.009944751	0.002209945	0.001933702	0.000828729	0.004558011	0.001381215	0.007872928	0.004143646	0.000966851	0.006767956	0.019889503	0.001657459	0.00441989	0.00441989	0.01698895	0.000966851	0.004143646	0.002348066	0.016850829	0.004005525	0.003867403	0.003176796	0.004696133	0.01519337	0.000966851	0.004558011	0.004005525	0.003867403	0.002486188	0.00621547	0.008563536	0.008149171	0.001657459	0.00359116	0.002071823	0.002071823	0.007458564	0.003038674	0.005110497	0.00359116	0.000552486	0.005524862	0.00801105	0.002348066	0.018370166	0.004143646	0.001657459	0.001243094	0.019337017	0.026243094	0.010082873	0.000828729	0.008149171	0.004281768	0.003867403	0.028453039	0.036187845	0.004143646	0.004696133	0.005248619	0.018093923	0.002209945	0.006491713	0.003038674	0.005801105	0.006629834	0.004696133	0.006629834	0.005524862	0.003038674	0.002209945	0.036878453	0.030801105	0.005110497	0.002900552	0.003453039	0.00718232	0.000276243	0.027209945	0.005110497	0.00801105	0.006077348	0.00179558	0.002900552	0.002209945	0.002624309	0.004005525	0.008287293	0.011878453	0.004281768	0.001933702	0.007596685	0.003314917	0.001104972	0.002900552	0.00179558	0.001519337	0.002348066	0.001933702	0.002762431	0.003453039	0.000828729	0.004281768	0.005110497	1	1	1	3	1
