reg_number,family,subfamily,tribus,genus,subgenus,species,subspecies,sex ,identifier,id_date,remarks
1277800,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,memnon,memnon,F,"Moonen, J.J.M.",2016/05/23,
1277804,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,memnon,memnon,M,"Moonen, J.J.M.",2016/05/23,
1277812,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,memnon,memnon,F,"Moonen, J.J.M.",2016/05/23,
1277816,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,memnon,memnon,M,"Moonen, J.J.M.",2016/05/23,
1277825,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,memnon,memnon,F,"Moonen, J.J.M.",2016/05/23,
1277933,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,nephelus,nephelus,F,"Moonen, J.J.M.",2016/05/23,
1277414,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/04/15,
1277415,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277417,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277419,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277422,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277423,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277432,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277434,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277441,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277444,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277447,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277449,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277453,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/08,
1277465,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/09,
1277468,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/09,
1277470,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/09,
1277478,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/09,
1277492,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/09,
1277495,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/09,
1277502,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277514,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277517,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277520,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277521,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277522,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277531,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277533,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277534,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277535,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277541,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277542,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277543,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277544,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277548,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277550,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277557,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277573,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277577,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277598,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277601,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277607,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/10,
1277880,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277936,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277937,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277939,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277943,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277961,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277962,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277963,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277964,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277966,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277969,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277970,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277973,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277976,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277978,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277983,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277987,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277989,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277991,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277992,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277994,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277995,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277999,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1278000,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1278003,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1278005,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277640,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/11,
1277649,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/11,
1277673,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/11,
1277685,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/11,
1277700,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/20,
1277703,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/20,
1277722,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/22,
1277725,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/22,
1277745,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/22,
1277753,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/22,
1277759,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/22,
1277775,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277794,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277795,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277798,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,paris,gedeensis,M,"Moonen, J.J.M.",2016/05/23,
1277420,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,peranthus,peranthus,M,"Moonen, J.J.M.",2016/05/08,
1277498,Papilionidae,Papilioninae,Papilionini,Papilio,Achillides,peranthus,peranthus,M,"Moonen, J.J.M.",2016/05/09,
1277426,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/08,
1277431,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/08,
1277455,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/08,
1277456,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/08,
1277458,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/08,
1277459,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/08,
1277466,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/09,
1277472,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/09,
1277483,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/09,
1277490,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/09,
1277499,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/09,
1277500,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/09,
1277508,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277512,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277524,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/10,
1277530,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277536,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277545,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277552,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277561,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277584,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277590,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277593,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/10,M like form
1277610,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/10,
1277830,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277854,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277856,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277860,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277870,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277889,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277891,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277892,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277897,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277898,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277927,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277940,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277951,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277954,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277960,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277641,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/11,
1277642,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277646,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277655,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/11,
1277658,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277663,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277666,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277674,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277678,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277692,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/11,
1277697,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/20,
1277742,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/22,
1277778,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277781,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277796,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,M,"Moonen, J.J.M.",2016/05/23,
1277806,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277814,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277828,Papilionidae,Papilioninae,Papilionini,Papilio,Menelaides,polytes,javanus,F,"Moonen, J.J.M.",2016/05/23,
1277427,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/08,
1277445,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/08,
1277482,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/09,
1277509,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/10,
1277551,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/10,
1277566,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/10,
1277572,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/10,
1277595,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,F,"Moonen, J.J.M.",2016/05/10,
1277596,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/10,
1277597,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/10,
1277608,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/10,
1277829,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,F,"Moonen, J.J.M.",2016/05/23,
1277837,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277871,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,F,"Moonen, J.J.M.",2016/05/23,
1277875,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277883,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277894,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277895,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277903,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277920,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277929,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277955,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277957,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277988,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277997,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1278004,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1278006,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277639,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/11,
1277650,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,F,"Moonen, J.J.M.",2016/05/11,
1277652,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/11,
1277661,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/11,
1277662,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/11,
1277669,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/11,
1277677,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/11,
1277679,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/11,
1277726,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/22,
1277731,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/22,
1277750,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,F,"Moonen, J.J.M.",2016/05/22,
1277755,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/22,
1277772,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277780,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277788,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,F,"Moonen, J.J.M.",2016/05/23,
1277807,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277810,Papilionidae,Papilioninae,Troidini,Atrophaneura,Losaria,coon,coon,M,"Moonen, J.J.M.",2016/05/23,
1277923,Papilionidae,Papilioninae,Troidini,Troides,Troides,amphrysus,amphrysus,M,"Moonen, J.J.M.",2016/05/23, 
1277924,Papilionidae,Papilioninae,Troidini,Troides,Troides,amphrysus,amphrysus,F,"Moonen, J.J.M.",2016/05/23, 
1277953,Papilionidae,Papilioninae,Troidini,Troides,Troides,helena,helena,M,"Moonen, J.J.M.",2016/05/23,
1277967,Papilionidae,Papilioninae,Troidini,Troides,Troides,helena,helena,M,"Moonen, J.J.M.",2016/05/23,
1278002,Papilionidae,Papilioninae,Troidini,Troides,Troides,helena,helena,M,"Moonen, J.J.M.",2016/05/23,
